"","concept_id","concept_code","concept_name","domain","vocabulary","is_standard","include_descendants"
"836",40480082,"443095000","Hemicrania continua","Condition","SNOMED","S",FALSE
"837",40492942,"448997008","Hepatic cystadenoma","Condition","SNOMED","S",FALSE
"838",40483374,"445406001","Hepatosplenic T-cell lymphoma","Condition","SNOMED","S",FALSE
"839",37397555,"718220008","Hereditary breast and ovarian cancer syndrome","Condition","SNOMED","S",FALSE
"840",37396995,"717003001","Hereditary cavernous hemangioma of brain","Condition","SNOMED","S",FALSE
"841",37396884,"716859000","Hereditary diffuse carcinoma of stomach","Condition","SNOMED","S",FALSE
"842",37396826,"716774008","Hereditary keratoacanthoma","Condition","SNOMED","S",FALSE
"843",37396883,"716857003","Hereditary pheochromocytoma and paraganglioma","Condition","SNOMED","S",FALSE
"844",40489291,"446711009","High grade prostatic intraepithelial neoplasia","Condition","SNOMED","S",FALSE
"845",40480278,"444661007","High risk pregnancy due to history of preterm labor","Condition","SNOMED","S",FALSE
"846",40571991,"393573009","Hypereosinophilic syndrome","Condition","SNOMED","S",FALSE
"847",40481896,"443482000","Hypertensive urgency","Condition","SNOMED","S",FALSE
"848",40492507,"448952004","Infiltrating duct carcinoma of female breast","Condition","SNOMED","S",FALSE
"849",37311236,"823017009","Infiltrating duct carcinoma of prostate","Condition","SNOMED","S",FALSE
"850",40483107,"442348004","Inflamed seborrheic keratosis","Condition","SNOMED","S",FALSE
"851",37396006,"715664005","Interdigitating dendritic cell sarcoma","Condition","SNOMED","S",FALSE
"852",37310241,"10674991000119104","Intermittent allergic asthma","Condition","SNOMED","S",FALSE
"853",40483834,"445513004","Intracranial cavernous hemangioma","Condition","SNOMED","S",FALSE
"854",40486544,"447765004","Inverted papilloma of urinary bladder","Condition","SNOMED","S",FALSE
"855",40482847,"445227008","Juvenile myelomonocytic leukemia","Condition","SNOMED","S",FALSE
"856",37311926,"788972003","Juvenile myelomonocytic leukemia in remission","Condition","SNOMED","S",FALSE
"857",37396692,"716590006","Juvenile nasopharyngeal angiofibroma","Condition","SNOMED","S",FALSE
"858",40486955,"446241005","Keratoacanthoma of skin of wrist","Condition","SNOMED","S",FALSE
"859",40481357,"441962003","Large cell lymphoma of intrapelvic lymph nodes","Condition","SNOMED","S",FALSE
"860",40490454,"448550004","Leiomyoma of duodenum","Condition","SNOMED","S",FALSE
"861",40490456,"448551000","Leiomyoma of jejunum","Condition","SNOMED","S",FALSE
"862",40482829,"443719001","Leiomyosarcoma","Condition","SNOMED","S",FALSE
"863",40486084,"447707005","Leiomyosarcoma of cardia of stomach","Condition","SNOMED","S",FALSE
"864",40493008,"449055006","Leiomyosarcoma of cardioesophageal junction","Condition","SNOMED","S",FALSE
"865",40486588,"447804006","Leiomyosarcoma of connective tissue","Condition","SNOMED","S",FALSE
"866",40488914,"448229007","Leiomyosarcoma of lower esophagus","Condition","SNOMED","S",FALSE
"867",40486083,"447706001","Leiomyosarcoma of scalp","Condition","SNOMED","S",FALSE
"868",37396739,"716651004","Leiomyosarcoma of small intestine","Condition","SNOMED","S",FALSE
"869",40486566,"447785000","Leiomyosarcoma of stomach","Condition","SNOMED","S",FALSE
"870",40492385,"447389009","Leiomyosarcoma of uterus","Condition","SNOMED","S",FALSE
"871",40488959,"448270009","Lipoma of chest wall","Condition","SNOMED","S",FALSE
"872",40487488,"447952002","Lipoma of jejunum","Condition","SNOMED","S",FALSE
"873",37312091,"792799000","Lipoma of nerve","Condition","SNOMED","S",FALSE
"874",40490459,"448554008","Liposarcoma of connective tissue","Condition","SNOMED","S",FALSE
"875",37310457,"1082701000112100","Locally advanced breast cancer","Condition","SNOMED","S",FALSE
"876",40489289,"446710005","Low grade prostatic intraepithelial neoplasia","Condition","SNOMED","S",FALSE
"877",37399490,"716007007","Lowry Yong syndrome","Condition","SNOMED","S",FALSE
"878",40490460,"448555009","Lymphoma of body of stomach","Condition","SNOMED","S",FALSE
"879",40486590,"447806008","Lymphoma of cardia of stomach","Condition","SNOMED","S",FALSE
"880",40493030,"449075002","Lymphoma of cardioesophageal junction","Condition","SNOMED","S",FALSE
"881",40486029,"447658000","Lymphoma of fundus of stomach","Condition","SNOMED","S",FALSE
"882",40486589,"447805007","Lymphoma of greater curvature of stomach","Condition","SNOMED","S",FALSE
"883",40488958,"448269008","Lymphoma of lesser curvature of stomach","Condition","SNOMED","S",FALSE
"884",40493006,"449053004","Lymphoma of lower esophagus","Condition","SNOMED","S",FALSE
"885",40490458,"448553002","Lymphoma of pelvis","Condition","SNOMED","S",FALSE
"886",40486545,"447766003","Lymphoma of pyloric antrum of stomach","Condition","SNOMED","S",FALSE
"887",40486027,"447656001","Lymphoma of pylorus of stomach","Condition","SNOMED","S",FALSE
"888",40486168,"449218003","Lymphoma of sigmoid colon","Condition","SNOMED","S",FALSE
"889",40493029,"449074003","Lymphoma of small bowel","Condition","SNOMED","S",FALSE
"890",40484156,"443961001","Malignant adenomatous neoplasm","Condition","SNOMED","S",FALSE
"891",40482859,"445238008","Malignant carcinoid tumor","Condition","SNOMED","S",FALSE
"892",40487580,"449472007","Malignant epithelial neoplasm of alveolus dentalis","Condition","SNOMED","S",FALSE
"893",40490990,"448665005","Malignant epithelial neoplasm of hypopharynx","Condition","SNOMED","S",FALSE
"894",40488898,"448214005","Malignant epithelial neoplasm of oropharynx","Condition","SNOMED","S",FALSE
"895",40480598,"443250000","Malignant fibromatous neoplasm","Condition","SNOMED","S",FALSE
"896",40481499,"443439001","Malignant fibrous histiocytoma","Condition","SNOMED","S",FALSE
"897",40486085,"447708000","Malignant germ cell neoplasm of anterior mediastinum","Condition","SNOMED","S",FALSE
"898",40486082,"447705002","Malignant germ cell neoplasm of posterior mediastinum","Condition","SNOMED","S",FALSE
"899",37311080,"827162007","Malignant immature teratoma of ovary","Condition","SNOMED","S",FALSE
"900",37312143,"789689004","Malignant lymphomatoid granulomatosis","Condition","SNOMED","S",FALSE
"901",37312142,"789690008","Malignant lymphomatoid granulomatosis of lung","Condition","SNOMED","S",FALSE
"902",40515091,"307591004","Malignant mastocytosis","Condition","SNOMED","S",FALSE
"903",40486090,"447712006","Malignant melanoma of skin of anus","Condition","SNOMED","S",FALSE
"904",40488990,"448298007","Malignant melanoma of skin of penis","Condition","SNOMED","S",FALSE
"905",40488963,"448273006","Malignant melanoma of skin of scrotum","Condition","SNOMED","S",FALSE
"906",40488993,"448300007","Malignant melanoma of skin of vulva","Condition","SNOMED","S",FALSE
"907",37312118,"789721005","Malignant middle ear paraganglioma","Condition","SNOMED","S",FALSE
"908",40486214,"449260004","Malignant neoplasm of alveolus dentalis","Condition","SNOMED","S",FALSE
"909",40488048,"449578008","Malignant neoplasm of alveolus of mandible","Condition","SNOMED","S",FALSE
"910",40486174,"449223003","Malignant neoplasm of alveolus of maxilla","Condition","SNOMED","S",FALSE
"911",40481902,"443488001","Malignant neoplasm of anorectum","Condition","SNOMED","S",FALSE
"912",40492985,"449034009","Malignant neoplasm of anterior and lateral floor of mouth","Condition","SNOMED","S",FALSE
"913",40486175,"449224009","Malignant neoplasm of anterior mediastinum","Condition","SNOMED","S",FALSE
"914",40488935,"448248006","Malignant neoplasm of axial suprasellar region of brain","Condition","SNOMED","S",FALSE
"915",40486213,"449259009","Malignant neoplasm of broad ligament of uterus","Condition","SNOMED","S",FALSE
"916",40487047,"447883002","Malignant neoplasm of carotid body","Condition","SNOMED","S",FALSE
"917",40488902,"448218008","Malignant neoplasm of cerebellopontine angle","Condition","SNOMED","S",FALSE
"918",40487143,"449420002","Malignant neoplasm of cerebellum","Condition","SNOMED","S",FALSE
"919",40488964,"448274000","Malignant neoplasm of connective tissue","Condition","SNOMED","S",FALSE
"920",40491001,"448675008","Malignant neoplasm of digestive system","Condition","SNOMED","S",FALSE
"921",40381321,"187633009","Malignant neoplasm of dorsal surface of tongue","Condition","SNOMED","S",FALSE
"922",40482750,"443648003","Malignant neoplasm of ear","Condition","SNOMED","S",FALSE
"923",40492037,"448882009","Malignant neoplasm of intraabdominal organ","Condition","SNOMED","S",FALSE
"924",40492021,"448868009","Malignant neoplasm of lateral wall of oropharynx","Condition","SNOMED","S",FALSE
"925",40490993,"448668007","Malignant neoplasm of mandible","Condition","SNOMED","S",FALSE
"926",40488991,"448299004","Malignant neoplasm of mastoid","Condition","SNOMED","S",FALSE
"927",40490463,"448558006","Malignant neoplasm of maxillofacial bone","Condition","SNOMED","S",FALSE
"928",40491000,"448674007","Malignant neoplasm of parametrium","Condition","SNOMED","S",FALSE
"929",40493021,"449067008","Malignant neoplasm of parietal pleura","Condition","SNOMED","S",FALSE
"930",40486731,"449377002","Malignant neoplasm of pelvic peritoneum","Condition","SNOMED","S",FALSE
"931",40490995,"448670003","Malignant neoplasm of posterior mediastinum","Condition","SNOMED","S",FALSE
"932",40493428,"449096009","Malignant neoplasm of respiratory system","Condition","SNOMED","S",FALSE
"933",40482784,"443679004","Malignant neoplasm of skeletal system","Condition","SNOMED","S",FALSE
"934",40480128,"443136000","Malignant neoplasm of skin of face","Condition","SNOMED","S",FALSE
"935",40486656,"449309003","Malignant neoplasm of skin of scrotum","Condition","SNOMED","S",FALSE
"936",40490994,"448669004","Malignant neoplasm of soft tissue of orbit","Condition","SNOMED","S",FALSE
"937",40493020,"449066004","Malignant neoplasm of upper respiratory tract","Condition","SNOMED","S",FALSE
"938",40488919,"448233000","Malignant neoplasm of urinary organ","Condition","SNOMED","S",FALSE
"939",40486655,"449308006","Malignant neoplasm of visceral pleura","Condition","SNOMED","S",FALSE
"940",37311919,"788979007","Malignant pilonidal cyst","Condition","SNOMED","S",FALSE
"941",37311849,"816205008","Malignant pituitary blastoma","Condition","SNOMED","S",FALSE
"942",40391775,"189847002","Malignant teratoma","Condition","SNOMED","S",FALSE
"943",40488937,"448250003","Malignant teratoma of pineal region","Condition","SNOMED","S",FALSE
"944",40490464,"448559003","Malignant teratoma of retroperitoneum","Condition","SNOMED","S",FALSE
"945",40480205,"444596001","Malignant thymoma","Condition","SNOMED","S",FALSE
"946",40481901,"443487006","Mantle cell lymphoma","Condition","SNOMED","S",FALSE
"947",40479608,"441559006","Mantle cell lymphoma of spleen","Condition","SNOMED","S",FALSE
"948",40490918,"447100004","Marginal zone lymphoma","Condition","SNOMED","S",FALSE
"949",40488448,"448165009","Marjolin's ulcer","Condition","SNOMED","S",FALSE
"950",40481031,"443333004","Medulloblastoma","Condition","SNOMED","S",FALSE
"951",37396186,"715903004","Medulloepithelioma","Condition","SNOMED","S",FALSE
"952",37311758,"818967003","Medulloepithelioma of central nervous system","Condition","SNOMED","S",FALSE
"953",37311851,"816203001","Melanocytic nevus of lymph node","Condition","SNOMED","S",FALSE
"954",40486653,"449306005","Melanocytic nevus of skin of abdominal wall","Condition","SNOMED","S",FALSE
"955",40486667,"449319009","Melanocytic nevus of skin of chest","Condition","SNOMED","S",FALSE
"956",40489941,"448448009","Melanocytic nevus of skin of thigh","Condition","SNOMED","S",FALSE
"957",40493503,"449163009","Melanocytic nevus of skin of tip of nose","Condition","SNOMED","S",FALSE
"958",40486246,"449289002","Melanocytic nevus of tongue","Condition","SNOMED","S",FALSE
"959",37397353,"717968005","Melanoma and neural system tumor syndrome","Condition","SNOMED","S",FALSE
"960",40391314,"189758001","Melanoma in situ","Condition","SNOMED","S",FALSE
"961",37311916,"788982002","Mesothelial carcinoma of liver","Condition","SNOMED","S",FALSE
"962",40481908,"443493003","Metastatic malignant melanoma","Condition","SNOMED","S",FALSE
"963",40480137,"443144000","Metastatic sarcoma","Condition","SNOMED","S",FALSE
"964",40480215,"444604002","Mixed ductal and lobular carcinoma of breast","Condition","SNOMED","S",FALSE
"965",40484129,"443937008","Mixed glioma","Condition","SNOMED","S",FALSE
"966",37396735,"716647001","Mixed oligoastrocytoma","Condition","SNOMED","S",FALSE
"967",37397341,"717780007","Monoclonal B-cell lymphocytosis","Condition","SNOMED","S",FALSE
"968",40493283,"445964006","Monomorphic posttransplant lymphoproliferative disorder","Condition","SNOMED","S",FALSE
"969",40480651,"444712000","Mucinous carcinoma of breast","Condition","SNOMED","S",FALSE
"970",37310226,"10871411000119109","Mucinous cystadenoma of left ovary","Condition","SNOMED","S",FALSE
"971",37310225,"10871451000119105","Mucinous cystadenoma of right ovary","Condition","SNOMED","S",FALSE
"972",40480206,"444597005","Mucosa-associated lymphoid tissue (MALT) lymphoma of stomach","Condition","SNOMED","S",FALSE
"973",37311850,"816204007","Mucosal nodular melanoma","Condition","SNOMED","S",FALSE
"974",37396188,"715907003","Multiple endocrine neoplasia type 4","Condition","SNOMED","S",FALSE
"975",37396802,"716742001","Multiple osteochondroma","Condition","SNOMED","S",FALSE
"976",40492268,"445738007","Myelodysplastic/myeloproliferative disease","Condition","SNOMED","S",FALSE
"977",40493350,"447596005","Myelodysplastic/myeloproliferative neoplasm, unclassifiable","Condition","SNOMED","S",FALSE
"978",40486201,"449248000","Nasopharyngeal carcinoma","Condition","SNOMED","S",FALSE
"979",40481910,"443495005","Neoplasm of lymphoid system structure","Condition","SNOMED","S",FALSE
"980",40485387,"442868003","Neoplasm of skeletal system","Condition","SNOMED","S",FALSE
"981",40492458,"448908007","Neoplasm of uncertain behavior of digestive organ","Condition","SNOMED","S",FALSE
"982",40479707,"443042003","Neoplasm of uncertain behavior of skeletal system","Condition","SNOMED","S",FALSE
"983",37396740,"716653001","Neuroendocrine carcinoma of thymus","Condition","SNOMED","S",FALSE
"984",37310558,"687091000119105","Neurofibroma of face","Condition","SNOMED","S",FALSE
"985",37310557,"687121000119109","Neurofibroma of lower limb","Condition","SNOMED","S",FALSE
"986",37310556,"687151000119101","Neurofibroma of trunk","Condition","SNOMED","S",FALSE
"987",40490468,"448562000","Neurofibroma of upper limb","Condition","SNOMED","S",FALSE
"988",37395784,"715344006","Neurofibromatosis Noonan syndrome","Condition","SNOMED","S",FALSE
"989",40483714,"443892003","Neuroma","Condition","SNOMED","S",FALSE
"990",37309915,"11996401000119106","Neuroma of amputation stump of left lower limb","Condition","SNOMED","S",FALSE
"991",37309916,"11996361000119102","Neuroma of amputation stump of left upper limb","Condition","SNOMED","S",FALSE
"992",37309914,"11996441000119108","Neuroma of amputation stump of right upper limb","Condition","SNOMED","S",FALSE
"993",37396458,"716274007","Nodular basal cell carcinoma of skin","Condition","SNOMED","S",FALSE
"994",40484012,"442537007","Non-Hodgkin lymphoma associated with Human immunodeficiency virus infection","Condition","SNOMED","S",FALSE
