domain_id,parent_concept,concept_name,concept_id,vocabulary_id,concept_code
Observation,Pregnant,"Pregnant, sheath failure",4061411,SNOMED,169508004
Observation,Pregnant,Previous pregnancies 10,4221287,SNOMED,82634006
Observation,Pregnant,Previous pregnancies 8,4214878,SNOMED,80856001
Observation,Pregnant,Previous pregnancies 9,4069849,SNOMED,17618008
Observation,Pregnant,Previous pregnancies more than 10,4288592,SNOMED,6867004
Observation,Pregnant,Progestogen-only pill failure,4060127,SNOMED,169471006
Observation,Pregnant,Symptothermal contraception failure,4061418,SNOMED,169539002
Observation,Pregnant,Vasectomy failure,4060235,SNOMED,169548007
Observation,Race,Race,3046853,LOINC,32624-9
Observation,Smoker,Chain smoker,4044778,SNOMED,230065006
Observation,Smoker,Cigar smoker,4246415,SNOMED,59978006
Observation,Smoker,Cigarette smoker,4276526,SNOMED,65568007
Observation,Smoker,Cigarette smoker (1-4 cigarettes/day),764104,SNOMED,450821000124107
Observation,Smoker,Cigarette smoker (5-9 cigarettes/day),764103,SNOMED,450811000124104
Observation,Smoker,Heavy cigarette smoker,4041511,SNOMED,230063004
Observation,Smoker,Heavy cigarette smoker (20-39 cigs/day),4052947,SNOMED,160605003
Observation,Smoker,Heavy smoker (over 20 per day),4209006,SNOMED,56771006
Observation,Smoker,Heavy tobacco smoker,762499,SNOMED,428071000124103
Observation,Smoker,Light cigarette smoker,4042037,SNOMED,230060001
Observation,Smoker,Light cigarette smoker (1-9 cigs/day),4052029,SNOMED,160603005
Observation,Smoker,Light tobacco smoker,762498,SNOMED,428061000124105
Observation,Smoker,Moderate cigarette smoker,4044776,SNOMED,230062009
Observation,Smoker,Moderate cigarette smoker (10-19 cigs/day),4052030,SNOMED,160604004
Observation,Smoker,Moderate smoker (20 or less per day),4209585,SNOMED,56578002
Observation,Smoker,Occasional cigarette smoker,4044775,SNOMED,230059006
Observation,Smoker,Occasional tobacco smoker,37395605,SNOMED,428041000124106
Observation,Smoker,Pipe smoker,4218917,SNOMED,82302008
Observation,Smoker,Rolls own cigarettes,4058138,SNOMED,160619003
Observation,Smoker,Smoker,4298794,SNOMED,77176002
Observation,Smoker,Smoking restarted,4204653,SNOMED,308438006
Observation,Smoker,Smoking started,4141787,SNOMED,266929003
Observation,Smoker,Trivial cigarette smoker (less than one cigarette/day),4144273,SNOMED,266920004
Observation,Smoker,Very heavy cigarette smoker,4044777,SNOMED,230064005
Observation,Smoker,Very heavy cigarette smoker (40+ cigs/day),4058136,SNOMED,160606002
Procedure,Artificial respiration,Artificial respiration,4230167,SNOMED,40617009
Procedure,Continuous renal replacement therapy,Continuous renal replacement therapy,37018292,SNOMED,714749008
Procedure,Emergent dialysis,Emergent dialysis,3171077,Nebraska Lexicon,28690001000004105
Procedure,Extracorporeal membrane oxygenation,Arteriovenous extracorporeal membrane oxygenation,37206602,SNOMED,786452006
Procedure,Extracorporeal membrane oxygenation,Extracorporeal membrane oxygenation,4052536,SNOMED,233573008
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal Oxygenation, Membrane, Central",1531632,ICD10PCS,5A1522F
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal Oxygenation, Membrane, Central, Intraoperative",1524105,ICD10PCS,5A15A2F
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal Oxygenation, Membrane, Peripheral Veno-arterial",1531631,ICD10PCS,5A1522G
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal Oxygenation, Membrane, Peripheral Veno-arterial, Intraoperative",1524104,ICD10PCS,5A15A2G
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal Oxygenation, Membrane, Peripheral Veno-venous",1531630,ICD10PCS,5A1522H
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal Oxygenation, Membrane, Peripheral Veno-venous, Intraoperative",1524103,ICD10PCS,5A15A2H
Procedure,Extracorporeal membrane oxygenation,Venoarterial extracorporeal membrane oxygenation,37206601,SNOMED,786451004
Procedure,Extracorporeal membrane oxygenation,Venovenous extracorporeal membrane oxygenation,37206603,SNOMED,786453001
Procedure,Heated and humidified high flow oxygen therapy,Heated and humidified high flow oxygen therapy,3655950,SNOMED,870533002
Procedure,Heated and humidified high flow oxygen therapy,Heated and humidified high flow oxygen therapy,3655950,SNOMED,870533002
Procedure,Hemodialysis,Hemodialysis,4120120,SNOMED,302497006
Procedure,Hemodialysis procedure requiring repeated evaluation(s) with or without substantial revision of dialysis prescription,Hemodialysis procedure requiring repeated evaluation(s) with or without substantial revision of dialysis prescription,2213573,CPT4,90937
Procedure,Hemodialysis procedure with single evaluation by a physician or other qualified health care professional,Hemodialysis procedure with single evaluation by a physician or other qualified health care professional,2213572,CPT4,90935
Procedure,High concentration oxygen therapy,High concentration oxygen therapy,4201025,SNOMED,315041000
Procedure,Humidified oxygen therapy,Humidified oxygen therapy,4119964,SNOMED,304577004
Procedure,Intermittent positive pressure ventilation via endotracheal tube,"Insertion of Endotracheal Airway into Trachea, Percutaneous Approach",2745440,ICD10PCS,0BH13EZ
Procedure,Intermittent positive pressure ventilation via endotracheal tube,"Insertion of Endotracheal Airway into Trachea, Via Natural or Artificial Opening",2745444,ICD10PCS,0BH17EZ
Procedure,Intermittent positive pressure ventilation via endotracheal tube,"Insertion of Endotracheal Airway into Trachea, Via Natural or Artificial Opening Endoscopic",2745447,ICD10PCS,0BH18EZ
Procedure,Intermittent positive pressure ventilation via endotracheal tube,Intermittent positive pressure ventilation via endotracheal tube,4237460,SNOMED,408853006
Procedure,Intranasal oxygen therapy,Intranasal oxygen therapy,4216695,SNOMED,71786000
Procedure,Noninvasive positive pressure ventilation,Noninvasive positive pressure ventilation,40486624,SNOMED,447837008
Procedure,Noninvasive ventilation,Noninvasive ventilation,4177224,SNOMED,428311008
Procedure,Oxygen administration by mask,Oxygen administration by mask,4162736,SNOMED,371908008
Procedure,Oxygen administration by nasal cannula,Oxygen administration by nasal cannula,4155151,SNOMED,371907003
Procedure,Oxygen administration by non rebreather mask,Oxygen administration by non rebreather mask,44790731,SNOMED,240051000000102
Procedure,Oxygenator therapy,Oxygenator therapy,4082249,SNOMED,182714002
Procedure,Peritoneal dialysis,Peritoneal dialysis,4324124,SNOMED,71192002
Procedure,Positive pressure therapy,"Assistance with Respiratory Ventilation, 24-96 Consecutive Hours, Continuous Positive Airway Pressure",2788019,ICD10PCS,5A09457
Procedure,Positive pressure therapy,"Assistance with Respiratory Ventilation, Greater than 96 Consecutive Hours, Continuous Positive Airway Pressure",2788024,ICD10PCS,5A09557
Procedure,Positive pressure therapy,"Assistance with Respiratory Ventilation, Less than 24 Consecutive Hours, Continuous Positive Airway Pressure",2787823,ICD10PCS,5A09357
Procedure,Positive pressure therapy,"Continuous positive airway pressure ventilation (CPAP), initiation and management",2314035,CPT4,94660
Procedure,Positive pressure therapy,Nocturnal nasal ventilation therapy,738834,OMOP Extension,OMOP5117477
Procedure,Renal dialysis,Renal dialysis,4146536,SNOMED,265764009
Procedure,Vasopressor therapy,Vasopressor therapy,3655896,SNOMED,870386000
Race,American Indian or Alaska Native,American Indian or Alaska Native,8657,Race,1
Race,Asian,Asian,8515,Race,2
Race,Black or African American,Black or African American,8516,Race,3
Race,Native Hawaiian or Other Pacific Islander,Native Hawaiian or Other Pacific Islander,8557,Race,4
Race,White,White,8527,Race,5
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; daily management, each day, veno-venous",46257510,CPT4,33948
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; daily management, each day, veno-arterial",46257511,CPT4,33949
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; initiation, veno-arterial",46257682,CPT4,33947
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; insertion of peripheral (arterial and/or venous) cannula(e), percutaneous, 6 years and older (includes fluoroscopic guidance, when performed)",46257466,CPT4,33952
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; initiation, veno-venous",46257543,CPT4,33946
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; insertion of peripheral (arterial and/or venous) cannula(e), open, 6 years and older",46257438,CPT4,33954
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; insertion of peripheral (arterial and/or venous) cannula(e), open, birth through 5 years of age",46257683,CPT4,33953
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; removal of peripheral (arterial and/or venous) cannula(e), open, birth through 5 years of age",46257544,CPT4,33969
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; removal of peripheral (arterial and/or venous) cannula(e), open, 6 years and older",46257399,CPT4,33984
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; removal of peripheral (arterial and/or venous) cannula(e), percutaneous, 6 years and older",46257468,CPT4,33966
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; reposition peripheral (arterial and/or venous) cannula(e), percutaneous, 6 years and older (includes fluoroscopic guidance, when performed)""",46257467,CPT4,33958
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; insertion of central cannula(e) by sternotomy or thoracotomy, 6 years and older",46257398,CPT4,33956
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; removal of central cannula(e) by sternotomy or thoracotomy, 6 years and older",46257680,CPT4,33986
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; insertion of peripheral (arterial and/or venous) cannula(e), percutaneous, birth through 5 years of age (includes fluoroscopic guidance, when performed)",46257512,CPT4,33951
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; removal of peripheral (arterial and/or venous) cannula(e), percutaneous, birth through 5 years of age",46257730,CPT4,33965
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; removal of central cannula(e) by sternotomy or thoracotomy, birth through 5 years of age",46257685,CPT4,33985
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; reposition peripheral (arterial and/or venous) cannula(e), open, 6 years and older (includes fluoroscopic guidance, when performed)",46257684,CPT4,33962
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; insertion of central cannula(e) by sternotomy or thoracotomy, birth through 5 years of age",46257397,CPT4,33955
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; reposition peripheral (arterial and/or venous) cannula(e), open, birth through 5 years of age (includes fluoroscopic guidance, when performed)",46257729,CPT4,33959
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; reposition peripheral (arterial and/or venous) cannula(e), percutaneous, birth through 5 years of age (includes fluoroscopic guidance, when performed)",46257513,CPT4,33957
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; reposition of central cannula(e) by sternotomy or thoracotomy, birth through 5 years of age (includes fluoroscopic guidance, when performed)",46257439,CPT4,33963
Procedure,Extracorporeal membrane oxygenation,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; reposition central cannula(e) by sternotomy or thoracotomy, 6 years and older (includes fluoroscopic guidance, when performed)",46257440,CPT4,33964
