Concept ID,Concept Code,Concept Name,Domain,Vocabulary,Standard Concept
45549076,S06.338A,"Contusion and laceration of cerebrum, unspecified, with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",Condition,ICD10CM,N
10521,S06.327,Contusion and laceration of left cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness,Condition,ICD10CM,N
45539454,S06.327A,"Contusion and laceration of left cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",Condition,ICD10CM,N
10522,S06.328,Contusion and laceration of left cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness,Condition,ICD10CM,N
45558586,S06.328A,"Contusion and laceration of left cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",Condition,ICD10CM,N
10511,S06.317,Contusion and laceration of right cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness,Condition,ICD10CM,N
45587606,S06.317A,"Contusion and laceration of right cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",Condition,ICD10CM,N
10512,S06.318,Contusion and laceration of right cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness,Condition,ICD10CM,N
45582814,S06.318A,"Contusion and laceration of right cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",Condition,ICD10CM,N
10581,S06.387,"Contusion, laceration, and hemorrhage of brainstem with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness",Condition,ICD10CM,N
45563415,S06.387A,"Contusion, laceration, and hemorrhage of brainstem with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",Condition,ICD10CM,N
10582,S06.388,"Contusion, laceration, and hemorrhage of brainstem with loss of consciousness of any duration with death due to other cause prior to regaining consciousness",Condition,ICD10CM,N
45587620,S06.388A,"Contusion, laceration, and hemorrhage of brainstem with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",Condition,ICD10CM,N
10571,S06.377,"Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness",Condition,ICD10CM,N
45597297,S06.377A,"Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",Condition,ICD10CM,N
10572,S06.378,"Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness",Condition,ICD10CM,N
45563413,S06.378A,"Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",Condition,ICD10CM,N
45601029,I27.81,Cor pulmonale (chronic),Condition,ICD10CM,N
45586675,J45.991,Cough variant asthma,Condition,ICD10CM,N
44833611,493.82,Cough variant asthma,Condition,ICD9CM,N
3313569,409663006,Cough variant asthma,Condition,Nebraska Lexicon,N
313236,409663006,Cough variant asthma,Condition,SNOMED,S
3384713,45256007,Cruveilhier-Baumgarten syndrome,Condition,Nebraska Lexicon,N
4163687,45256007,Cruveilhier-Baumgarten syndrome,Condition,SNOMED,S
3125088,196123009,Cryptogenic fibrosing alveolitis,Condition,Nebraska Lexicon,N
3387143,700250006,Cryptogenic fibrosing alveolitis,Condition,Nebraska Lexicon,N
40396452,196123009,Cryptogenic fibrosing alveolitis,Condition,SNOMED,N
3159061,421792005,Cryptosporidiosis associated with acquired immunodeficiency syndrome,Condition,Nebraska Lexicon,N
3159061,421792005,Cryptosporidiosis associated with acquired immunodeficiency syndrome,Condition,Nebraska Lexicon,N
4223573,421792005,Cryptosporidiosis associated with AIDS,Condition,SNOMED,N
4223573,421792005,Cryptosporidiosis associated with AIDS,Condition,SNOMED,N
3189821,1.877E+16,Cystic fibrosis exacerbation,Condition,Nebraska Lexicon,S
3568427,2.86451E+14,Cystic fibrosis related diabetes mellitus,Condition,SNOMED,N
3322063,2912004,Cystic-bullous disease of the lung,Condition,Nebraska Lexicon,N
4104506,2912004,Cystic-bullous disease of the lung,Condition,SNOMED,S
3159089,422241000,Cytomegalic inclusion disease associated with acquired immunodeficiency syndrome,Condition,Nebraska Lexicon,N
3159089,422241000,Cytomegalic inclusion disease associated with acquired immunodeficiency syndrome,Condition,Nebraska Lexicon,N
4226260,422241000,Cytomegalic inclusion disease associated with AIDS,Condition,SNOMED,N
4226260,422241000,Cytomegalic inclusion disease associated with AIDS,Condition,SNOMED,N
3221511,424404003,Decompensated chronic heart failure,Condition,Nebraska Lexicon,N
4311437,424404003,Decompensated chronic heart failure,Condition,SNOMED,S
3159025,421189000,Deficiency anaemia associated with acquired immunodeficiency syndrome,Condition,Nebraska Lexicon,N
4227834,421189000,Deficiency anemia associated with AIDS,Condition,SNOMED,N
3397931,713844000,Dementia co-occurrent with human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
37017549,713844000,Dementia co-occurrent with human immunodeficiency virus infection,Condition,SNOMED,S
3271777,713543002,Demyelinating disease of central nervous system co-occurrent with human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
37017294,713543002,Demyelinating disease of central nervous system co-occurrent with human immunodeficiency virus infection,Condition,SNOMED,S
3244741,724783000,Demyelination of central nervous system co-occurrent and due to Behcet disease,Condition,Nebraska Lexicon,N
37110519,724783000,Demyelination of central nervous system co-occurrent and due to Behcet disease,Condition,SNOMED,S
36715417,721088003,DEND syndrome,Condition,SNOMED,S
3159074,421979003,Dermatophytosis associated with acquired immunodeficiency syndrome,Condition,Nebraska Lexicon,N
4223736,421979003,Dermatophytosis associated with AIDS,Condition,SNOMED,N
3234561,713734009,Dermatophytosis co-occurrent with human immunodeficiency virus infection,Condition,Nebraska Lexicon,N
37018935,713734009,Dermatophytosis co-occurrent with human immunodeficiency virus infection,Condition,SNOMED,S
4217558,41553006,Detergent asthma,Condition,SNOMED,S
3345843,721088003,"Developmental delay, epilepsy, neonatal diabetes syndrome",Condition,Nebraska Lexicon,N
3315704,70694009,"Diabetes insipidus, diabetes mellitus, optic atrophy and deafness",Condition,Nebraska Lexicon,N
3573913,8.57151E+14,"Diabetes insipidus, diabetes mellitus, optic atrophy and deafness",Condition,SNOMED,N
3523165,9.9241E+13,"Diabetes insipidus,diabetes mellitus, optic atrophy and deafness",Condition,SNOMED,N
44833365,250,Diabetes mellitus,Condition,ICD9CM,N
3122272,191044006,Diabetes mellitus,Condition,Nebraska Lexicon,N
3223886,73211009,Diabetes mellitus,Condition,Nebraska Lexicon,N
201820,73211009,Diabetes mellitus,Condition,SNOMED,S
40389543,191044006,Diabetes mellitus,Condition,SNOMED,N
3126881,199224006,Diabetes mellitus - unspecified whether during pregnancy or the puerperium,Condition,Nebraska Lexicon,N
4058244,199224006,Diabetes mellitus - unspecified whether during pregnancy or the puerperium,Condition,SNOMED,N
4322638,70694009,Diabetes mellitus AND insipidus with optic atrophy AND deafness,Condition,SNOMED,S
3219163,11687002,Diabetes mellitus arising in pregnancy,Condition,Nebraska Lexicon,N
4143529,426705001,Diabetes mellitus associated with cystic fibrosis,Condition,SNOMED,S
3388571,5969009,Diabetes mellitus associated with genetic syndrome,Condition,Nebraska Lexicon,N
4245270,5969009,Diabetes mellitus associated with genetic syndrome,Condition,SNOMED,S
3362061,59079001,Diabetes mellitus associated with hormonal aetiology,Condition,Nebraska Lexicon,N
4240589,59079001,Diabetes mellitus associated with hormonal etiology,Condition,SNOMED,S
3407761,51002006,Diabetes mellitus associated with pancreatic disease,Condition,Nebraska Lexicon,N
4178452,51002006,Diabetes mellitus associated with pancreatic disease,Condition,SNOMED,S
3224032,42954008,Diabetes mellitus associated with receptor abnormality,Condition,Nebraska Lexicon,N
4178790,42954008,Diabetes mellitus associated with receptor abnormality,Condition,SNOMED,S
3085765,111553002,Diabetes mellitus associated with unlisted condition,Condition,Nebraska Lexicon,N
40275338,111553002,Diabetes mellitus associated with unlisted condition,Condition,SNOMED,N
3074939,390715006,Diabetes mellitus autosomal dominant,Condition,Nebraska Lexicon,N
40560645,390715006,Diabetes mellitus autosomal dominant,Condition,SNOMED,N
3154949,390716007,Diabetes mellitus autosomal dominant type 2,Condition,Nebraska Lexicon,N
40560646,390716007,Diabetes mellitus autosomal dominant type 2,Condition,SNOMED,N
3301270,737212004,Diabetes mellitus caused by chemical,Condition,Nebraska Lexicon,N
42537681,737212004,Diabetes mellitus caused by chemical,Condition,SNOMED,S
3264639,3.67391E+14,Diabetes mellitus caused by drug without complication,Condition,Nebraska Lexicon,N
765478,3.67391E+14,Diabetes mellitus caused by drug without complication,Condition,SNOMED,S
3305723,75682002,Diabetes mellitus caused by insulin receptor antibodies,Condition,Nebraska Lexicon,N
3178281,2.35E+15,Diabetes mellitus complicating Cystic fibrosis,Condition,Nebraska Lexicon,S
3402122,76751001,Diabetes mellitus complicating pregnancy,Condition,Nebraska Lexicon,N
44832532,648,"Diabetes mellitus complicating pregnancy, childbirth, or the puerperium",Condition,ICD9CM,N
3422235,426705001,Diabetes mellitus co-occurrent and due to cystic fibrosis,Condition,Nebraska Lexicon,N
3371098,427089005,Diabetes mellitus due to cystic fibrosis,Condition,Nebraska Lexicon,N
4144583,427089005,Diabetes mellitus due to cystic fibrosis,Condition,SNOMED,S
3346588,609568004,Diabetes mellitus due to genetic defect in beta cell function,Condition,Nebraska Lexicon,N
43531011,609568004,Diabetes mellitus due to genetic defect in beta cell function,Condition,SNOMED,S
3376709,609569007,Diabetes mellitus due to genetic defect in insulin action,Condition,Nebraska Lexicon,N
43531642,609569007,Diabetes mellitus due to genetic defect in insulin action,Condition,SNOMED,S
3157981,408542006,Diabetes mellitus due to insulin receptor antibodies,Condition,Nebraska Lexicon,N
3523159,9.9161E+13,Diabetes mellitus due to insulin receptor antibodies,Condition,SNOMED,N
4192852,75682002,Diabetes mellitus due to insulin receptor antibodies,Condition,SNOMED,S
40585456,408542006,Diabetes mellitus due to insulin receptor antibodies,Condition,SNOMED,N
3324890,1.05401E+14,Diabetes mellitus due to pancreatic injury,Condition,Nebraska Lexicon,N
45757077,1.05401E+14,Diabetes mellitus due to pancreatic injury,Condition,SNOMED,S
3402777,91352004,Diabetes mellitus due to structurally abnormal insulin,Condition,Nebraska Lexicon,N
4237068,91352004,Diabetes mellitus due to structurally abnormal insulin,Condition,SNOMED,S
1567906,E08,Diabetes mellitus due to underlying condition,Condition,ICD10CM,N
1567917,E08.5,Diabetes mellitus due to underlying condition with circulatory complications,Condition,ICD10CM,N
45605393,E08.44,Diabetes mellitus due to underlying condition with diabetic amyotrophy,Condition,ICD10CM,N
1567919,E08.61,Diabetes mellitus due to underlying condition with diabetic arthropathy,Condition,ICD10CM,N
45595789,E08.43,Diabetes mellitus due to underlying condition with diabetic autonomic (poly)neuropathy,Condition,ICD10CM,N
45566724,E08.36,Diabetes mellitus due to underlying condition with diabetic cataract,Condition,ICD10CM,N
45552372,E08.22,Diabetes mellitus due to underlying condition with diabetic chronic kidney disease,Condition,ICD10CM,N
45533011,E08.620,Diabetes mellitus due to underlying condition with diabetic dermatitis,Condition,ICD10CM,N
37200079,E08.37,"Diabetes mellitus due to underlying condition with diabetic macular edema, resolved following treatment",Condition,ICD10CM,N
37200082,E08.37X3,"Diabetes mellitus due to underlying condition with diabetic macular edema, resolved following treatment, bilateral",Condition,ICD10CM,N
37200081,E08.37X2,"Diabetes mellitus due to underlying condition with diabetic macular edema, resolved following treatment, left eye",Condition,ICD10CM,N
37200080,E08.37X1,"Diabetes mellitus due to underlying condition with diabetic macular edema, resolved following treatment, right eye",Condition,ICD10CM,N
37200083,E08.37X9,"Diabetes mellitus due to underlying condition with diabetic macular edema, resolved following treatment, unspecified eye",Condition,ICD10CM,N
45561941,E08.41,Diabetes mellitus due to underlying condition with diabetic mononeuropathy,Condition,ICD10CM,N
45533009,E08.21,Diabetes mellitus due to underlying condition with diabetic nephropathy,Condition,ICD10CM,N
45542730,E08.610,Diabetes mellitus due to underlying condition with diabetic neuropathic arthropathy,Condition,ICD10CM,N
45605392,E08.40,"Diabetes mellitus due to underlying condition with diabetic neuropathy, unspecified",Condition,ICD10CM,N
45561942,E08.52,Diabetes mellitus due to underlying condition with diabetic peripheral angiopathy with gangrene,Condition,ICD10CM,N
45595791,E08.51,Diabetes mellitus due to underlying condition with diabetic peripheral angiopathy without gangrene,Condition,ICD10CM,N
45547617,E08.42,Diabetes mellitus due to underlying condition with diabetic polyneuropathy,Condition,ICD10CM,N
45581344,E08.621,Diabetes mellitus due to underlying condition with foot ulcer,Condition,ICD10CM,N
45595792,E08.65,Diabetes mellitus due to underlying condition with hyperglycemia,Condition,ICD10CM,N
1567907,E08.0,Diabetes mellitus due to underlying condition with hyperosmolarity,Condition,ICD10CM,N
45557106,E08.01,Diabetes mellitus due to underlying condition with hyperosmolarity with coma,Condition,ICD10CM,N
45586132,E08.00,Diabetes mellitus due to underlying condition with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC),Condition,ICD10CM,N
1567922,E08.64,Diabetes mellitus due to underlying condition with hypoglycemia,Condition,ICD10CM,N
45552375,E08.641,Diabetes mellitus due to underlying condition with hypoglycemia with coma,Condition,ICD10CM,N
45561943,E08.649,Diabetes mellitus due to underlying condition with hypoglycemia without coma,Condition,ICD10CM,N
1567908,E08.1,Diabetes mellitus due to underlying condition with ketoacidosis,Condition,ICD10CM,N
45537953,E08.11,Diabetes mellitus due to underlying condition with ketoacidosis with coma,Condition,ICD10CM,N
45571649,E08.10,Diabetes mellitus due to underlying condition with ketoacidosis without coma,Condition,ICD10CM,N
1567909,E08.2,Diabetes mellitus due to underlying condition with kidney complications,Condition,ICD10CM,N
1567912,E08.32,Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy,Condition,ICD10CM,N
45600633,E08.321,Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema,Condition,ICD10CM,N
37200029,E08.3213,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema, bilateral",Condition,ICD10CM,N
37200028,E08.3212,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema, left eye",Condition,ICD10CM,N
37200027,E08.3211,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema, right eye",Condition,ICD10CM,N
37200030,E08.3219,"Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",Condition,ICD10CM,N
